epoch_index,wsmi_scalar,subject_id,band
135,-0.004582133099231167,patient11_window16s_stride1s-epo,theta
136,-0.005336985265059641,patient11_window16s_stride1s-epo,theta
137,-0.00481256802779703,patient11_window16s_stride1s-epo,theta
138,-0.004842296770891996,patient11_window16s_stride1s-epo,theta
139,-0.0052252064105298,patient11_window16s_stride1s-epo,theta
140,-0.0038551088400462378,patient11_window16s_stride1s-epo,theta
141,-0.005056184779784716,patient11_window16s_stride1s-epo,theta
142,-0.004992574912820066,patient11_window16s_stride1s-epo,theta
143,-0.005628890040458649,patient11_window16s_stride1s-epo,theta
144,-0.005949408538798399,patient11_window16s_stride1s-epo,theta
145,-0.006853550907457047,patient11_window16s_stride1s-epo,theta
146,-0.005803739248183736,patient11_window16s_stride1s-epo,theta
147,-0.004485758688417978,patient11_window16s_stride1s-epo,theta
148,-0.006536446954047959,patient11_window16s_stride1s-epo,theta
149,-0.0052739885440300765,patient11_window16s_stride1s-epo,theta
150,-0.0068751852581728145,patient11_window16s_stride1s-epo,theta
151,-0.008094468052485834,patient11_window16s_stride1s-epo,theta
152,-0.007054301446523644,patient11_window16s_stride1s-epo,theta
153,-0.00941417993014032,patient11_window16s_stride1s-epo,theta
154,-0.008585809793698678,patient11_window16s_stride1s-epo,theta
155,-0.008078344865753612,patient11_window16s_stride1s-epo,theta
156,-0.009895051566686344,patient11_window16s_stride1s-epo,theta
157,-0.011149952109060205,patient11_window16s_stride1s-epo,theta
158,-0.011254625846280092,patient11_window16s_stride1s-epo,theta
159,-0.011097258032847692,patient11_window16s_stride1s-epo,theta
160,-0.010614730775594055,patient11_window16s_stride1s-epo,theta
161,-0.009439815113992943,patient11_window16s_stride1s-epo,theta
162,-0.009249533810214924,patient11_window16s_stride1s-epo,theta
163,-0.009212561546100803,patient11_window16s_stride1s-epo,theta
164,-0.009679962138494324,patient11_window16s_stride1s-epo,theta
165,-0.009572664096915113,patient11_window16s_stride1s-epo,theta
166,-0.007754985962957288,patient11_window16s_stride1s-epo,theta
167,-0.006947340207861354,patient11_window16s_stride1s-epo,theta
168,-0.007008060435296343,patient11_window16s_stride1s-epo,theta
169,-0.006539172568249965,patient11_window16s_stride1s-epo,theta
170,-0.008562463292035109,patient11_window16s_stride1s-epo,theta
171,-0.007882263270492205,patient11_window16s_stride1s-epo,theta
172,-0.006602500922058034,patient11_window16s_stride1s-epo,theta
173,-0.006262011076126787,patient11_window16s_stride1s-epo,theta
174,-0.008044104836357828,patient11_window16s_stride1s-epo,theta
