epoch_index,wsmi_scalar,subject_id,band
163,-0.006191133591888531,patient10_window16s_stride1s-epo,beta
164,-0.005621182602540394,patient10_window16s_stride1s-epo,beta
165,-0.00510820477358248,patient10_window16s_stride1s-epo,beta
166,-0.00469727269455252,patient10_window16s_stride1s-epo,beta
167,-0.005616072763214571,patient10_window16s_stride1s-epo,beta
168,-0.006087525065859699,patient10_window16s_stride1s-epo,beta
169,-0.005546272185536208,patient10_window16s_stride1s-epo,beta
170,-0.005458951788571997,patient10_window16s_stride1s-epo,beta
171,-0.005200922750900679,patient10_window16s_stride1s-epo,beta
172,-0.004429426367247608,patient10_window16s_stride1s-epo,beta
173,-0.0046233160026611115,patient10_window16s_stride1s-epo,beta
174,-0.0042266351099088054,patient10_window16s_stride1s-epo,beta
175,-0.004083143284890906,patient10_window16s_stride1s-epo,beta
176,-0.0032268861093428533,patient10_window16s_stride1s-epo,beta
177,-0.003718354510234615,patient10_window16s_stride1s-epo,beta
178,-0.0034468082161638277,patient10_window16s_stride1s-epo,beta
179,-0.0033346617421647767,patient10_window16s_stride1s-epo,beta
180,-0.003922540089394579,patient10_window16s_stride1s-epo,beta
181,-0.003966820573677756,patient10_window16s_stride1s-epo,beta
182,-0.003314800130634663,patient10_window16s_stride1s-epo,beta
183,-0.002908537398919639,patient10_window16s_stride1s-epo,beta
184,-0.002528362810830998,patient10_window16s_stride1s-epo,beta
185,-0.002789034875379963,patient10_window16s_stride1s-epo,beta
186,-0.002761800263217089,patient10_window16s_stride1s-epo,beta
187,-0.00293575076130171,patient10_window16s_stride1s-epo,beta
188,-0.0033556315570000303,patient10_window16s_stride1s-epo,beta
189,-0.003361235584924665,patient10_window16s_stride1s-epo,beta
190,-0.0030615266940189883,patient10_window16s_stride1s-epo,beta
191,-0.0026370183259448415,patient10_window16s_stride1s-epo,beta
192,-0.003693155443811047,patient10_window16s_stride1s-epo,beta
193,-0.003624284930229686,patient10_window16s_stride1s-epo,beta
194,-0.003119576821901756,patient10_window16s_stride1s-epo,beta
195,-0.0023066068255909312,patient10_window16s_stride1s-epo,beta
196,-0.0032228573240132394,patient10_window16s_stride1s-epo,beta
197,-0.003779748025586137,patient10_window16s_stride1s-epo,beta
198,-0.00358769130962618,patient10_window16s_stride1s-epo,beta
199,-0.004256564882638304,patient10_window16s_stride1s-epo,beta
200,-0.004076639267313188,patient10_window16s_stride1s-epo,beta
201,-0.004903063312353782,patient10_window16s_stride1s-epo,beta
202,-0.005538459516208453,patient10_window16s_stride1s-epo,beta
203,-0.004836310497782722,patient10_window16s_stride1s-epo,beta
204,-0.004985086005018593,patient10_window16s_stride1s-epo,beta
205,-0.005207747715344175,patient10_window16s_stride1s-epo,beta
206,-0.005279689231749144,patient10_window16s_stride1s-epo,beta
207,-0.005569341250264971,patient10_window16s_stride1s-epo,beta
208,-0.005280344605729059,patient10_window16s_stride1s-epo,beta
209,-0.005843967313904139,patient10_window16s_stride1s-epo,beta
210,-0.006325222897287352,patient10_window16s_stride1s-epo,beta
211,-0.005596586902426087,patient10_window16s_stride1s-epo,beta
212,-0.005028815546506147,patient10_window16s_stride1s-epo,beta
213,-0.005223937852196794,patient10_window16s_stride1s-epo,beta
214,-0.005493810768197988,patient10_window16s_stride1s-epo,beta
215,-0.0042893248187711695,patient10_window16s_stride1s-epo,beta
216,-0.004624208378505095,patient10_window16s_stride1s-epo,beta
217,-0.0031634969301782712,patient10_window16s_stride1s-epo,beta
218,-0.0037097804201676613,patient10_window16s_stride1s-epo,beta
219,-0.004069864779077624,patient10_window16s_stride1s-epo,beta
